ID,Prob1
148353, 0.50
148354, 0.45
148355, 0.43
148356, 0.33
148357, 0.34
148358, 0.34
148359, 0.42
148360, 0.34
148361, 0.33
148362, 0.34
148363, 0.33
148364, 0.43
148365, 0.44
148366, 0.40
148367, 0.35
148368, 0.33
148369, 0.44
148370, 0.37
148371, 0.38
148372, 0.43
148373, 0.35
148374, 0.42
148375, 0.37
148376, 0.47
148377, 0.39
148378, 0.39
148379, 0.33
148380, 0.40
148381, 0.43
148382, 0.43
148383, 0.37
148384, 0.42
148385, 0.33
148386, 0.35
148387, 0.38
148388, 0.31
148389, 0.38
148390, 0.44
148391, 0.34
148392, 0.44
148393, 0.33
148394, 0.35
148395, 0.37
148396, 0.45
148397, 0.35
148398, 0.40
148399, 0.36
148400, 0.34
148401, 0.43
148402, 0.44
148403, 0.40
148404, 0.37
148405, 0.36
148406, 0.47
148407, 0.38
148408, 0.42
148409, 0.40
148410, 0.49
148411, 0.37
148412, 0.35
148413, 0.41
148414, 0.44
148415, 0.47
148416, 0.40
148417, 0.34
148418, 0.40
148419, 0.34
148420, 0.33
148421, 0.35
148422, 0.42
148423, 0.35
148424, 0.33
148425, 0.65
148426, 0.35
148427, 0.34
148428, 0.43
148429, 0.36
148430, 0.33
148431, 0.42
148432, 0.37
148433, 0.34
148434, 0.40
148435, 0.35
148436, 0.42
148437, 0.35
148438, 0.40
148439, 0.43
148440, 0.39
148441, 0.39
148442, 0.37
148443, 0.37
148444, 0.35
148445, 0.43
148446, 0.38
148447, 0.32
148448, 0.31
148449, 0.32
148450, 0.41
148451, 0.37
148452, 0.34
148453, 0.49
148454, 0.37
148455, 0.35
148456, 0.37
148457, 0.40
148458, 0.39
148459, 0.35
148460, 0.46
148461, 0.34
148462, 0.34
148463, 0.32
148464, 0.36
148465, 0.39
148466, 0.35
148467, 0.33
148468, 0.37
148469, 0.40
148470, 0.37
148471, 0.35
148472, 0.50
148473, 0.42
148474, 0.36
148475, 0.40
148476, 0.42
148477, 0.34
148478, 0.39
148479, 0.37
148480, 0.35
148481, 0.43
148482, 0.42
148483, 0.39
148484, 0.36
148485, 0.41
148486, 0.51
148487, 0.49
148488, 0.46
148489, 0.39
148490, 0.34
148491, 0.45
148492, 0.37
148493, 0.39
148494, 0.36
148495, 0.39
148496, 0.41
148497, 0.40
148498, 0.34
148499, 0.42
148500, 0.33
148501, 0.49
148502, 0.43
148503, 0.32
148504, 0.33
148505, 0.39
148506, 0.35
148507, 0.36
148508, 0.29
148509, 0.48
148510, 0.50
148511, 0.35
148512, 0.36
148513, 0.51
148514, 0.34
148515, 0.42
148516, 0.38
148517, 0.41
148518, 0.44
148519, 0.38
148520, 0.37
148521, 0.39
148522, 0.34
148523, 0.37
148524, 0.36
148525, 0.35
148526, 0.37
148527, 0.33
148528, 0.39
148529, 0.48
148530, 0.39
148531, 0.44
148532, 0.44
148533, 0.37
148534, 0.39
148535, 0.44
148536, 0.38
148537, 0.34
148538, 0.38
148539, 0.34
148540, 0.39
148541, 0.39
148542, 0.36
148543, 0.42
148544, 0.42
148545, 0.36
148546, 0.41
148547, 0.36
148548, 0.40
148549, 0.35
148550, 0.47
148551, 0.70
148552, 0.35
148553, 0.37
148554, 0.37
148555, 0.36
148556, 0.38
148557, 0.51
148558, 0.32
148559, 0.36
148560, 0.46
148561, 0.47
148562, 0.44
148563, 0.39
148564, 0.47
148565, 0.37
148566, 0.48
148567, 0.45
148568, 0.43
148569, 0.39
148570, 0.34
148571, 0.41
148572, 0.36
148573, 0.43
148574, 0.37
148575, 0.44
148576, 0.36
148577, 0.34
148578, 0.43
148579, 0.42
148580, 0.45
148581, 0.33
148582, 0.46
148583, 0.36
148584, 0.33
148585, 0.36
148586, 0.38
148587, 0.37
148588, 0.36
148589, 0.43
148590, 0.36
148591, 0.37
148592, 0.35
148593, 0.35
148594, 0.37
148595, 0.45
148596, 0.37
148597, 0.36
148598, 0.35
148599, 0.45
148600, 0.40
148601, 0.45
148602, 0.35
148603, 0.33
148604, 0.44
148605, 0.35
148606, 0.45
148607, 0.45
148608, 0.37
148609, 0.37
148610, 0.43
148611, 0.37
148612, 0.38
148613, 0.43
148614, 0.38
148615, 0.40
148616, 0.39
148617, 0.41
148618, 0.48
148619, 0.43
148620, 0.54
148621, 0.31
148622, 0.39
148623, 0.41
148624, 0.46
148625, 0.37
148626, 0.33
148627, 0.38
148628, 0.35
148629, 0.37
148630, 0.39
148631, 0.36
148632, 0.47
148633, 0.47
148634, 0.36
148635, 0.36
148636, 0.46
148637, 0.38
148638, 0.37
148639, 0.39
148640, 0.38
148641, 0.35
148642, 0.38
148643, 0.38
148644, 0.41
148645, 0.36
148646, 0.35
148647, 0.39
148648, 0.33
148649, 0.35
148650, 0.41
148651, 0.44
148652, 0.40
148653, 0.36
148654, 0.40
148655, 0.37
148656, 0.35
148657, 0.33
148658, 0.38
148659, 0.35
148660, 0.38
148661, 0.32
148662, 0.36
148663, 0.43
148664, 0.31
148665, 0.41
148666, 0.56
148667, 0.56
148668, 0.42
148669, 0.50
148670, 0.52
148671, 0.35
148672, 0.35
148673, 0.63
148674, 0.35
148675, 0.40
148676, 0.42
148677, 0.38
148678, 0.40
148679, 0.36
148680, 0.34
148681, 0.40
148682, 0.69
148683, 0.36
148684, 0.38
148685, 0.43
148686, 0.41
148687, 0.34
148688, 0.46
148689, 0.34
148690, 0.43
148691, 0.37
148692, 0.33
148693, 0.36
148694, 0.49
148695, 0.38
148696, 0.41
148697, 0.42
148698, 0.36
148699, 0.44
148700, 0.37
148701, 0.40
148702, 0.44
148703, 0.42
148704, 0.36
148705, 0.47
148706, 0.35
148707, 0.45
148708, 0.58
148709, 0.34
148710, 0.37
148711, 0.38
148712, 0.43
148713, 0.42
148714, 0.51
148715, 0.33
148716, 0.46
148717, 0.34
148718, 0.40
148719, 0.43
148720, 0.38
148721, 0.36
148722, 0.32
148723, 0.40
148724, 0.39
148725, 0.31
148726, 0.43
148727, 0.34
148728, 0.42
148729, 0.37
148730, 0.38
148731, 0.38
148732, 0.37
148733, 0.34
148734, 0.37
148735, 0.39
148736, 0.35
148737, 0.38
148738, 0.37
148739, 0.38
148740, 0.39
148741, 0.36
148742, 0.42
148743, 0.42
148744, 0.53
148745, 0.35
148746, 0.37
148747, 0.39
148748, 0.32
148749, 0.36
148750, 0.46
148751, 0.37
148752, 0.42
148753, 0.38
148754, 0.44
148755, 0.47
148756, 0.33
148757, 0.34
148758, 0.38
148759, 0.49
148760, 0.36
148761, 0.37
148762, 0.36
148763, 0.38
148764, 0.37
148765, 0.37
148766, 0.38
148767, 0.34
148768, 0.42
148769, 0.33
148770, 0.45
148771, 0.46
148772, 0.38
148773, 0.37
148774, 0.33
148775, 0.41
148776, 0.33
148777, 0.45
148778, 0.43
148779, 0.34
148780, 0.37
148781, 0.40
148782, 0.50
148783, 0.36
148784, 0.39
148785, 0.50
148786, 0.38
148787, 0.36
148788, 0.38
148789, 0.44
148790, 0.52
148791, 0.40
148792, 0.35
148793, 0.40
148794, 0.32
148795, 0.32
148796, 0.45
148797, 0.39
148798, 0.39
148799, 0.42
148800, 0.42
148801, 0.35
148802, 0.43
148803, 0.45
148804, 0.40
148805, 0.36
148806, 0.36
148807, 0.39
148808, 0.39
148809, 0.33
148810, 0.43
148811, 0.41
148812, 0.43
148813, 0.59
148814, 0.37
148815, 0.36
148816, 0.38
148817, 0.38
148818, 0.40
148819, 0.38
148820, 0.36
148821, 0.35
148822, 0.51
148823, 0.38
148824, 0.41
148825, 0.39
148826, 0.40
148827, 0.33
148828, 0.36
148829, 0.34
148830, 0.36
148831, 0.40
148832, 0.40
148833, 0.34
148834, 0.44
148835, 0.47
148836, 0.35
148837, 0.36
148838, 0.34
148839, 0.44
148840, 0.45
148841, 0.37
148842, 0.39
148843, 0.40
148844, 0.44
148845, 0.34
148846, 0.59
148847, 0.33
148848, 0.41
148849, 0.40
148850, 0.36
148851, 0.38
148852, 0.49
148853, 0.36
148854, 0.41
148855, 0.35
148856, 0.34
148857, 0.38
148858, 0.49
148859, 0.51
148860, 0.37
148861, 0.36
148862, 0.38
148863, 0.36
148864, 0.43
148865, 0.36
148866, 0.35
148867, 0.42
148868, 0.30
148869, 0.37
148870, 0.33
148871, 0.37
148872, 0.40
148873, 0.35
148874, 0.47
148875, 0.38
148876, 0.40
148877, 0.51
148878, 0.36
148879, 0.36
148880, 0.39
148881, 0.33
148882, 0.37
148883, 0.36
148884, 0.36
148885, 0.45
148886, 0.43
148887, 0.43
148888, 0.40
148889, 0.45
148890, 0.38
148891, 0.54
148892, 0.35
148893, 0.40
148894, 0.36
148895, 0.35
148896, 0.36
148897, 0.41
148898, 0.40
148899, 0.31
148900, 0.36
148901, 0.37
148902, 0.34
148903, 0.34
148904, 0.33
148905, 0.47
148906, 0.37
148907, 0.40
148908, 0.32
148909, 0.33
148910, 0.39
148911, 0.42
148912, 0.37
148913, 0.38
148914, 0.36
148915, 0.39
148916, 0.39
148917, 0.35
148918, 0.41
148919, 0.34
148920, 0.33
148921, 0.46
148922, 0.38
148923, 0.33
148924, 0.37
148925, 0.36
148926, 0.33
148927, 0.30
148928, 0.34
148929, 0.39
148930, 0.36
148931, 0.41
148932, 0.48
148933, 0.39
148934, 0.38
148935, 0.36
148936, 0.40
148937, 0.41
148938, 0.33
148939, 0.37
148940, 0.43
148941, 0.40
148942, 0.36
148943, 0.36
148944, 0.41
148945, 0.38
148946, 0.35
148947, 0.42
148948, 0.35
148949, 0.41
148950, 0.33
148951, 0.36
148952, 0.45
148953, 0.45
148954, 0.42
148955, 0.44
148956, 0.35
148957, 0.34
148958, 0.41
148959, 0.42
148960, 0.32
148961, 0.32
148962, 0.39
148963, 0.36
148964, 0.34
148965, 0.36
148966, 0.33
148967, 0.37
148968, 0.35
148969, 0.36
148970, 0.38
148971, 0.45
148972, 0.35
148973, 0.38
148974, 0.34
148975, 0.45
148976, 0.36
148977, 0.36
148978, 0.34
148979, 0.38
148980, 0.40
148981, 0.41
148982, 0.39
148983, 0.34
148984, 0.37
148985, 0.43
148986, 0.36
148987, 0.45
148988, 0.39
148989, 0.38
148990, 0.38
148991, 0.41
148992, 0.35
148993, 0.39
148994, 0.42
148995, 0.49
148996, 0.42
148997, 0.38
148998, 0.33
148999, 0.49
149000, 0.35
149001, 0.39
149002, 0.44
149003, 0.51
149004, 0.53
149005, 0.39
149006, 0.34
149007, 0.39
149008, 0.37
149009, 0.34
149010, 0.37
149011, 0.40
149012, 0.39
149013, 0.38
149014, 0.35
149015, 0.41
149016, 0.38
149017, 0.35
149018, 0.31
149019, 0.32
149020, 0.43
149021, 0.38
149022, 0.32
149023, 0.38
149024, 0.42
149025, 0.32
149026, 0.58
149027, 0.38
149028, 0.38
149029, 0.45
149030, 0.40
149031, 0.40
149032, 0.40
149033, 0.45
149034, 0.40
149035, 0.39
149036, 0.36
149037, 0.39
149038, 0.38
149039, 0.43
149040, 0.44
149041, 0.37
149042, 0.42
149043, 0.33
149044, 0.31
149045, 0.47
149046, 0.38
149047, 0.33
149048, 0.35
149049, 0.37
149050, 0.35
149051, 0.35
149052, 0.44
149053, 0.39
149054, 0.33
149055, 0.34
149056, 0.44
149057, 0.39
149058, 0.35
149059, 0.40
149060, 0.44
149061, 0.37
149062, 0.51
149063, 0.42
149064, 0.38
149065, 0.31
149066, 0.37
149067, 0.46
149068, 0.35
149069, 0.35
149070, 0.35
149071, 0.37
149072, 0.33
149073, 0.37
149074, 0.34
149075, 0.36
149076, 0.38
149077, 0.44
149078, 0.35
149079, 0.36
149080, 0.54
149081, 0.41
149082, 0.42
149083, 0.40
149084, 0.39
149085, 0.40
149086, 0.45
149087, 0.29
149088, 0.40
149089, 0.33
149090, 0.32
149091, 0.37
149092, 0.35
149093, 0.37
149094, 0.36
149095, 0.36
149096, 0.40
149097, 0.35
149098, 0.39
149099, 0.37
149100, 0.41
149101, 0.39
149102, 0.37
149103, 0.40
149104, 0.36
149105, 0.36
149106, 0.32
149107, 0.41
149108, 0.35
149109, 0.38
149110, 0.44
149111, 0.38
149112, 0.41
149113, 0.32
149114, 0.33
149115, 0.37
149116, 0.36
149117, 0.55
149118, 0.41
149119, 0.47
149120, 0.37
149121, 0.40
149122, 0.33
149123, 0.36
149124, 0.37
149125, 0.47
149126, 0.35
149127, 0.41
149128, 0.53
149129, 0.49
149130, 0.36
149131, 0.34
149132, 0.60
149133, 0.46
149134, 0.47
149135, 0.34
149136, 0.51
149137, 0.31
149138, 0.41
149139, 0.39
149140, 0.37
149141, 0.39
149142, 0.37
149143, 0.43
149144, 0.35
149145, 0.33
149146, 0.40
149147, 0.38
149148, 0.37
149149, 0.34
149150, 0.41
149151, 0.36
149152, 0.35
149153, 0.34
149154, 0.38
149155, 0.34
149156, 0.34
149157, 0.42
149158, 0.43
149159, 0.39
149160, 0.33
149161, 0.42
149162, 0.63
149163, 0.40
149164, 0.32
149165, 0.37
149166, 0.39
149167, 0.35
149168, 0.39
149169, 0.36
149170, 0.35
149171, 0.44
149172, 0.36
149173, 0.37
149174, 0.46
149175, 0.38
149176, 0.46
149177, 0.38
149178, 0.43
149179, 0.41
149180, 0.53
149181, 0.37
149182, 0.33
149183, 0.42
149184, 0.33
149185, 0.45
149186, 0.38
149187, 0.38
149188, 0.37
149189, 0.47
149190, 0.40
149191, 0.44
149192, 0.56
149193, 0.39
149194, 0.32
149195, 0.42
149196, 0.39
149197, 0.40
149198, 0.43
149199, 0.36
149200, 0.35
149201, 0.32
149202, 0.44
149203, 0.36
149204, 0.37
149205, 0.34
149206, 0.41
149207, 0.38
149208, 0.51
149209, 0.35
149210, 0.30
149211, 0.50
149212, 0.33
149213, 0.45
149214, 0.30
149215, 0.39
149216, 0.39
149217, 0.45
149218, 0.41
149219, 0.42
149220, 0.37
149221, 0.34
149222, 0.48
149223, 0.37
149224, 0.47
149225, 0.37
149226, 0.38
149227, 0.41
149228, 0.36
149229, 0.46
149230, 0.37
149231, 0.37
149232, 0.38
149233, 0.35
149234, 0.36
149235, 0.35
149236, 0.37
149237, 0.40
149238, 0.41
149239, 0.35
149240, 0.34
149241, 0.33
149242, 0.38
149243, 0.47
149244, 0.33
149245, 0.36
149246, 0.37
149247, 0.40
149248, 0.51
149249, 0.36
149250, 0.40
149251, 0.39
149252, 0.40
149253, 0.36
149254, 0.70
149255, 0.34
149256, 0.36
149257, 0.38
149258, 0.34
149259, 0.36
149260, 0.34
149261, 0.31
149262, 0.35
149263, 0.37
149264, 0.42
149265, 0.34
149266, 0.36
149267, 0.38
149268, 0.33
149269, 0.46
149270, 0.34
149271, 0.36
149272, 0.34
149273, 0.39
149274, 0.39
149275, 0.38
149276, 0.34
149277, 0.37
149278, 0.42
149279, 0.32
149280, 0.43
149281, 0.42
149282, 0.36
149283, 0.35
149284, 0.38
149285, 0.34
149286, 0.37
149287, 0.39
149288, 0.65
149289, 0.37
149290, 0.50
149291, 0.39
149292, 0.39
149293, 0.36
149294, 0.38
149295, 0.36
149296, 0.55
149297, 0.33
149298, 0.32
149299, 0.38
149300, 0.36
149301, 0.32
149302, 0.33
149303, 0.44
149304, 0.48
149305, 0.43
149306, 0.35
149307, 0.36
149308, 0.38
149309, 0.39
149310, 0.49
149311, 0.43
149312, 0.38
149313, 0.37
149314, 0.37
149315, 0.37
149316, 0.50
149317, 0.45
149318, 0.34
149319, 0.45
149320, 0.39
149321, 0.36
149322, 0.38
149323, 0.35
149324, 0.34
149325, 0.36
149326, 0.36
149327, 0.31
149328, 0.34
149329, 0.35
149330, 0.34
149331, 0.36
149332, 0.46
149333, 0.43
149334, 0.54
149335, 0.38
149336, 0.41
149337, 0.43
149338, 0.35
149339, 0.41
149340, 0.37
149341, 0.37
149342, 0.46
149343, 0.38
149344, 0.39
149345, 0.41
149346, 0.43
149347, 0.46
149348, 0.40
149349, 0.36
149350, 0.36
149351, 0.34
149352, 0.39
149353, 0.36
149354, 0.34
149355, 0.41
149356, 0.32
149357, 0.28
149358, 0.48
149359, 0.42
149360, 0.35
149361, 0.33
149362, 0.43
149363, 0.42
149364, 0.37
149365, 0.43
149366, 0.45
149367, 0.41
149368, 0.35
149369, 0.53
149370, 0.36
149371, 0.35
149372, 0.33
149373, 0.55
149374, 0.46
149375, 0.38
149376, 0.38
149377, 0.44
149378, 0.33
149379, 0.37
149380, 0.40
149381, 0.37
149382, 0.41
149383, 0.37
149384, 0.40
149385, 0.34
149386, 0.35
149387, 0.36
149388, 0.33
149389, 0.38
149390, 0.38
149391, 0.34
149392, 0.34
149393, 0.33
149394, 0.32
149395, 0.67
149396, 0.34
149397, 0.40
149398, 0.41
149399, 0.39
149400, 0.45
149401, 0.45
149402, 0.39
149403, 0.35
149404, 0.37
149405, 0.38
149406, 0.35
149407, 0.35
149408, 0.39
149409, 0.40
149410, 0.35
149411, 0.38
149412, 0.69
149413, 0.55
149414, 0.46
149415, 0.38
149416, 0.34
149417, 0.36
149418, 0.34
149419, 0.35
149420, 0.33
149421, 0.35
149422, 0.38
149423, 0.36
149424, 0.32
149425, 0.29
149426, 0.34
149427, 0.37
149428, 0.42
149429, 0.39
149430, 0.41
149431, 0.38
149432, 0.38
149433, 0.56
149434, 0.39
149435, 0.33
149436, 0.35
149437, 0.35
149438, 0.31
149439, 0.39
149440, 0.35
149441, 0.33
149442, 0.39
149443, 0.32
149444, 0.46
149445, 0.35
149446, 0.51
149447, 0.41
149448, 0.38
149449, 0.44
149450, 0.49
149451, 0.40
149452, 0.36
149453, 0.51
149454, 0.37
149455, 0.41
149456, 0.37
149457, 0.40
149458, 0.33
149459, 0.38
149460, 0.32
149461, 0.39
149462, 0.40
149463, 0.33
149464, 0.34
149465, 0.42
149466, 0.50
149467, 0.34
149468, 0.42
149469, 0.39
149470, 0.33
149471, 0.35
149472, 0.44
149473, 0.40
149474, 0.46
149475, 0.34
149476, 0.36
149477, 0.43
149478, 0.36
149479, 0.34
149480, 0.42
149481, 0.45
149482, 0.36
149483, 0.34
149484, 0.35
149485, 0.35
149486, 0.33
149487, 0.40
149488, 0.35
149489, 0.35
149490, 0.41
149491, 0.40
149492, 0.36
149493, 0.31
149494, 0.35
149495, 0.45
149496, 0.38
149497, 0.35
149498, 0.39
149499, 0.44
149500, 0.38
149501, 0.39
149502, 0.34
149503, 0.38
149504, 0.33
149505, 0.38
149506, 0.43
149507, 0.35
149508, 0.34
149509, 0.37
149510, 0.48
149511, 0.41
149512, 0.40
149513, 0.38
149514, 0.36
149515, 0.40
149516, 0.38
149517, 0.42
149518, 0.46
149519, 0.37
149520, 0.39
149521, 0.36
149522, 0.47
149523, 0.35
149524, 0.38
149525, 0.38
149526, 0.39
149527, 0.45
149528, 0.41
149529, 0.38
149530, 0.34
149531, 0.40
149532, 0.40
149533, 0.39
149534, 0.77
149535, 0.35
149536, 0.43
149537, 0.34
149538, 0.40
149539, 0.36
149540, 0.46
149541, 0.42
149542, 0.36
149543, 0.34
149544, 0.39
149545, 0.39
149546, 0.39
149547, 0.32
149548, 0.34
149549, 0.43
149550, 0.37
149551, 0.38
149552, 0.37
149553, 0.34
149554, 0.46
149555, 0.35
149556, 0.34
149557, 0.37
149558, 0.37
149559, 0.37
149560, 0.33
149561, 0.35
149562, 0.44
149563, 0.40
149564, 0.42
149565, 0.38
149566, 0.43
149567, 0.33
149568, 0.36
149569, 0.38
149570, 0.36
149571, 0.43
149572, 0.41
149573, 0.53
149574, 0.36
149575, 0.31
149576, 0.39
149577, 0.36
149578, 0.39
149579, 0.37
149580, 0.39
149581, 0.36
149582, 0.35
149583, 0.34
149584, 0.33
149585, 0.33
149586, 0.39
149587, 0.35
149588, 0.38
149589, 0.34
149590, 0.36
149591, 0.44
149592, 0.34
149593, 0.43
149594, 0.31
149595, 0.45
149596, 0.37
149597, 0.38
149598, 0.36
149599, 0.38
149600, 0.36
149601, 0.51
149602, 0.45
149603, 0.34
149604, 0.36
149605, 0.39
149606, 0.41
149607, 0.35
149608, 0.36
149609, 0.37
149610, 0.39
149611, 0.35
149612, 0.41
149613, 0.41
149614, 0.45
149615, 0.43
149616, 0.43
149617, 0.36
149618, 0.34
149619, 0.36
149620, 0.39
149621, 0.44
149622, 0.31
149623, 0.38
149624, 0.34
149625, 0.38
149626, 0.38
149627, 0.35
149628, 0.49
149629, 0.35
149630, 0.40
149631, 0.43
149632, 0.36
149633, 0.36
149634, 0.35
149635, 0.34
149636, 0.32
149637, 0.39
149638, 0.35
149639, 0.38
149640, 0.34
149641, 0.39
149642, 0.38
149643, 0.36
149644, 0.51
149645, 0.41
149646, 0.33
149647, 0.35
149648, 0.35
149649, 0.40
149650, 0.40
149651, 0.40
149652, 0.35
149653, 0.35
149654, 0.34
149655, 0.53
149656, 0.51
149657, 0.36
149658, 0.45
149659, 0.38
149660, 0.42
149661, 0.45
149662, 0.38
149663, 0.44
149664, 0.36
149665, 0.39
149666, 0.35
149667, 0.32
149668, 0.34
149669, 0.36
149670, 0.33
149671, 0.37
149672, 0.42
149673, 0.51
149674, 0.46
149675, 0.37
149676, 0.39
149677, 0.33
149678, 0.35
149679, 0.44
149680, 0.33
149681, 0.41
149682, 0.41
149683, 0.34
149684, 0.42
149685, 0.35
149686, 0.34
149687, 0.40
149688, 0.34
149689, 0.40
149690, 0.37
149691, 0.35
149692, 0.43
149693, 0.36
149694, 0.34
149695, 0.34
149696, 0.34
149697, 0.50
149698, 0.33
149699, 0.37
149700, 0.41
149701, 0.34
149702, 0.43
149703, 0.41
149704, 0.33
149705, 0.44
149706, 0.39
149707, 0.36
149708, 0.43
149709, 0.38
149710, 0.43
149711, 0.45
149712, 0.36
149713, 0.41
149714, 0.34
149715, 0.37
149716, 0.41
149717, 0.33
149718, 0.32
149719, 0.35
149720, 0.36
149721, 0.33
149722, 0.39
149723, 0.35
149724, 0.42
149725, 0.35
149726, 0.38
149727, 0.35
149728, 0.39
149729, 0.38
149730, 0.36
149731, 0.40
149732, 0.44
149733, 0.36
149734, 0.37
149735, 0.41
149736, 0.34
149737, 0.41
149738, 0.34
149739, 0.36
149740, 0.32
149741, 0.43
149742, 0.43
149743, 0.39
149744, 0.36
149745, 0.42
149746, 0.41
149747, 0.34
149748, 0.41
149749, 0.32
149750, 0.37
149751, 0.41
149752, 0.49
149753, 0.46
149754, 0.33
149755, 0.32
149756, 0.43
149757, 0.35
149758, 0.31
149759, 0.41
149760, 0.36
149761, 0.43
149762, 0.34
149763, 0.41
149764, 0.48
149765, 0.46
149766, 0.38
149767, 0.41
149768, 0.41
149769, 0.45
149770, 0.33
149771, 0.43
149772, 0.37
149773, 0.40
149774, 0.34
149775, 0.37
149776, 0.33
149777, 0.39
149778, 0.34
149779, 0.36
149780, 0.38
149781, 0.40
149782, 0.33
149783, 0.37
149784, 0.32
149785, 0.39
149786, 0.38
149787, 0.35
149788, 0.38
149789, 0.35
149790, 0.35
149791, 0.40
149792, 0.35
149793, 0.35
149794, 0.35
149795, 0.41
149796, 0.38
149797, 0.39
149798, 0.37
149799, 0.38
149800, 0.35
149801, 0.34
149802, 0.39
149803, 0.44
149804, 0.42
149805, 0.36
149806, 0.40
149807, 0.42
149808, 0.40
149809, 0.40
149810, 0.34
149811, 0.32
149812, 0.35
149813, 0.47
149814, 0.33
149815, 0.42
149816, 0.51
149817, 0.33
149818, 0.34
149819, 0.35
149820, 0.31
149821, 0.60
149822, 0.47
149823, 0.38
149824, 0.38
149825, 0.38
149826, 0.57
149827, 0.43
149828, 0.35
149829, 0.32
149830, 0.38
149831, 0.46
149832, 0.39
149833, 0.33
149834, 0.36
149835, 0.35
149836, 0.34
149837, 0.54
149838, 0.44
149839, 0.43
149840, 0.42
149841, 0.31
149842, 0.39
149843, 0.37
149844, 0.41
149845, 0.34
149846, 0.36
149847, 0.35
149848, 0.45
149849, 0.45
149850, 0.35
149851, 0.35
149852, 0.42
149853, 0.38
149854, 0.49
149855, 0.33
149856, 0.39
149857, 0.36
149858, 0.66
149859, 0.43
149860, 0.34
149861, 0.66
149862, 0.43
149863, 0.41
149864, 0.34
149865, 0.45
149866, 0.42
149867, 0.48
149868, 0.37
149869, 0.40
149870, 0.36
149871, 0.34
149872, 0.39
149873, 0.40
149874, 0.37
149875, 0.37
149876, 0.37
149877, 0.41
149878, 0.36
149879, 0.30
149880, 0.56
149881, 0.48
149882, 0.46
149883, 0.39
149884, 0.37
149885, 0.39
149886, 0.37
149887, 0.43
149888, 0.36
149889, 0.38
149890, 0.44
149891, 0.31
149892, 0.41
149893, 0.42
149894, 0.48
149895, 0.34
149896, 0.39
149897, 0.46
149898, 0.55
149899, 0.40
149900, 0.43
149901, 0.32
149902, 0.37
149903, 0.41
149904, 0.34
149905, 0.45
149906, 0.37
149907, 0.38
149908, 0.37
149909, 0.41
149910, 0.36
149911, 0.35
149912, 0.38
149913, 0.40
149914, 0.36
149915, 0.42
149916, 0.35
149917, 0.37
149918, 0.34
149919, 0.41
149920, 0.35
149921, 0.42
149922, 0.37
149923, 0.32
149924, 0.41
149925, 0.34
149926, 0.37
149927, 0.38
149928, 0.32
149929, 0.36
149930, 0.35
149931, 0.41
149932, 0.37
149933, 0.48
149934, 0.39
149935, 0.35
149936, 0.44
149937, 0.41
149938, 0.35
149939, 0.45
149940, 0.34
149941, 0.40
149942, 0.37
149943, 0.41
149944, 0.37
149945, 0.45
149946, 0.38
149947, 0.42
149948, 0.35
149949, 0.35
149950, 0.35
149951, 0.49
149952, 0.42
149953, 0.42
149954, 0.47
149955, 0.40
149956, 0.48
149957, 0.40
149958, 0.42
149959, 0.46
149960, 0.38
149961, 0.34
149962, 0.33
149963, 0.32
149964, 0.42
149965, 0.38
149966, 0.39
149967, 0.36
149968, 0.32
149969, 0.33
149970, 0.43
149971, 0.35
149972, 0.32
149973, 0.45
149974, 0.36
149975, 0.34
149976, 0.34
149977, 0.38
149978, 0.37
149979, 0.39
149980, 0.37
149981, 0.35
149982, 0.44
149983, 0.32
149984, 0.40
149985, 0.38
149986, 0.32
149987, 0.38
149988, 0.36
149989, 0.39
149990, 0.35
149991, 0.44
149992, 0.39
149993, 0.40
149994, 0.33
149995, 0.36
149996, 0.37
149997, 0.42
149998, 0.36
149999, 0.45
150000, 0.46
150001, 0.34
150002, 0.33
150003, 0.34
150004, 0.34
150005, 0.34
150006, 0.39
150007, 0.33
150008, 0.42
150009, 0.50
150010, 0.35
150011, 0.40
150012, 0.36
150013, 0.32
150014, 0.35
150015, 0.36
150016, 0.45
150017, 0.32
150018, 0.39
150019, 0.30
150020, 0.47
150021, 0.41
150022, 0.34
150023, 0.42
150024, 0.35
150025, 0.34
150026, 0.35
150027, 0.39
150028, 0.40
150029, 0.35
150030, 0.42
150031, 0.46
150032, 0.34
150033, 0.40
150034, 0.32
150035, 0.38
150036, 0.39
150037, 0.34
150038, 0.37
150039, 0.39
150040, 0.47
150041, 0.43
150042, 0.43
150043, 0.34
150044, 0.43
150045, 0.38
150046, 0.33
150047, 0.38
150048, 0.39
150049, 0.39
150050, 0.45
150051, 0.34
150052, 0.35
150053, 0.37
150054, 0.44
150055, 0.52
150056, 0.36
150057, 0.41
150058, 0.37
150059, 0.46
150060, 0.33
150061, 0.36
150062, 0.39
150063, 0.41
150064, 0.33
150065, 0.35
150066, 0.45
150067, 0.40
150068, 0.33
150069, 0.45
150070, 0.49
150071, 0.39
150072, 0.34
150073, 0.35
150074, 0.37
150075, 0.38
150076, 0.35
150077, 0.35
150078, 0.53
150079, 0.41
150080, 0.39
150081, 0.37
150082, 0.36
150083, 0.36
150084, 0.51
150085, 0.40
150086, 0.44
150087, 0.40
150088, 0.36
150089, 0.37
150090, 0.43
150091, 0.35
150092, 0.40
150093, 0.35
150094, 0.37
150095, 0.39
150096, 0.42
150097, 0.37
150098, 0.31
150099, 0.51
150100, 0.40
150101, 0.38
